Datetime,tsla,tsla,tsla,tsla,tsla
2025-08-05 16:40:00+00:00,307.0669860839844,307.5199890136719,306.9849853515625,307.4599914550781,356638
2025-08-05 16:45:00+00:00,306.32000732421875,307.0780029296875,306.0317077636719,307.0450134277344,741658
2025-08-05 16:50:00+00:00,306.4461975097656,306.8800048828125,306.1199951171875,306.29998779296875,426974
2025-08-05 16:55:00+00:00,306.3464050292969,306.6400146484375,306.17010498046875,306.4649963378906,284714
2025-08-05 17:00:00+00:00,306.9649963378906,307.0635986328125,306.2449951171875,306.3299865722656,412496
2025-08-05 17:05:00+00:00,307.31640625,307.5799865722656,306.8699951171875,306.95361328125,458897
2025-08-05 17:10:00+00:00,307.05499267578125,307.465087890625,306.8900146484375,307.2749938964844,262947
2025-08-05 17:15:00+00:00,307.4549865722656,307.4898986816406,306.67010498046875,307.0299987792969,327119
2025-08-05 17:20:00+00:00,307.4750061035156,307.67999267578125,307.260009765625,307.45599365234375,286950
2025-08-05 17:25:00+00:00,308.07000732421875,308.1698913574219,307.4200134277344,307.4599914550781,513647
2025-08-05 17:30:00+00:00,308.94000244140625,309.3099060058594,308.0013122558594,308.1000061035156,912416
2025-08-05 17:35:00+00:00,309.67498779296875,309.7900085449219,308.7200012207031,308.9200134277344,582022
2025-08-05 17:40:00+00:00,309.42999267578125,309.94000244140625,309.20001220703125,309.66009521484375,595995
2025-08-05 17:45:00+00:00,309.9299011230469,310.0899963378906,309.32000732421875,309.4288024902344,573384
2025-08-05 17:50:00+00:00,309.92999267578125,310.3699951171875,309.55999755859375,309.9049987792969,637822
2025-08-05 17:55:00+00:00,309.9136047363281,310.2085876464844,309.54998779296875,309.94000244140625,492527
2025-08-05 18:00:00+00:00,309.2799987792969,309.94000244140625,309.07501220703125,309.9164123535156,615513
2025-08-05 18:05:00+00:00,310.42999267578125,310.67999267578125,309.010009765625,309.3564147949219,681666
2025-08-05 18:10:00+00:00,310.6000061035156,310.9142150878906,310.3399963378906,310.43438720703125,621595
2025-08-05 18:15:00+00:00,309.32501220703125,310.6698913574219,309.30999755859375,310.58050537109375,659655
2025-08-05 18:20:00+00:00,309.2200012207031,309.4573974609375,309.1000061035156,309.29998779296875,426306
2025-08-05 18:25:00+00:00,309.25,309.6000061035156,309.0700988769531,309.255615234375,337466
2025-08-05 18:30:00+00:00,309.80999755859375,310.1449890136719,308.79998779296875,309.2699890136719,637974
2025-08-05 18:35:00+00:00,309.2200012207031,309.8699951171875,308.8699951171875,309.80999755859375,492705
2025-08-05 18:40:00+00:00,309.25,309.5799865722656,309.0150146484375,309.25,381728
2025-08-05 18:45:00+00:00,309.7250061035156,309.74951171875,309.0227966308594,309.2799987792969,397877
2025-08-05 18:50:00+00:00,309.2200012207031,309.75,309.04998779296875,309.7200012207031,320966
2025-08-05 18:55:00+00:00,309.50738525390625,309.5299987792969,308.65008544921875,309.2099914550781,393739
2025-08-05 19:00:00+00:00,309.7467041015625,309.8800048828125,309.43499755859375,309.510009765625,432948
2025-08-05 19:05:00+00:00,309.7991943359375,309.8598937988281,309.41009521484375,309.7799987792969,316137
2025-08-05 19:10:00+00:00,310.32000732421875,310.45001220703125,309.7300109863281,309.82000732421875,553231
2025-08-05 19:15:00+00:00,310.2001037597656,310.625,309.9200134277344,310.32000732421875,535616
2025-08-05 19:20:00+00:00,310.0791931152344,310.3800048828125,309.93011474609375,310.2200012207031,347535
2025-08-05 19:25:00+00:00,309.635009765625,310.1099853515625,309.375,310.07000732421875,427730
2025-08-05 19:30:00+00:00,309.1955871582031,309.739990234375,309.1099853515625,309.6600036621094,402283
2025-08-05 19:35:00+00:00,309.07000732421875,309.4100036621094,308.95001220703125,309.18011474609375,387129
2025-08-05 19:40:00+00:00,309.0899963378906,309.4800109863281,308.8800048828125,309.05999755859375,511984
2025-08-05 19:45:00+00:00,309.53399658203125,309.95001220703125,309.0799865722656,309.1099853515625,505713
2025-08-05 19:50:00+00:00,309.3299865722656,310.1199951171875,309.1310119628906,309.5199890136719,829565
2025-08-05 19:55:00+00:00,308.67999267578125,309.6700134277344,308.4100036621094,309.2799987792969,1965437
2025-08-06 13:30:00+00:00,311.29998779296875,311.4599914550781,306.93450927734375,307.8900146484375,3111644
2025-08-06 13:35:00+00:00,312.07000732421875,312.6499938964844,310.3800048828125,311.2431945800781,2099475
2025-08-06 13:40:00+00:00,313.34051513671875,313.389892578125,310.760009765625,312.4150085449219,2130141
2025-08-06 13:45:00+00:00,316.01409912109375,317.3500061035156,313.30999755859375,313.340087890625,3407151
2025-08-06 13:50:00+00:00,315.1499938964844,316.5899963378906,314.318115234375,316.010009765625,2338621
2025-08-06 13:55:00+00:00,313.5050048828125,315.42291259765625,313.3807067871094,315.1377868652344,1480697
2025-08-06 14:00:00+00:00,314.8399963378906,315.2499084472656,313.20001220703125,313.4700012207031,1499371
2025-08-06 14:05:00+00:00,315.1401062011719,316.2298889160156,314.29998779296875,314.79998779296875,1441234
2025-08-06 14:10:00+00:00,314.8399963378906,315.49969482421875,314.20001220703125,315.1600036621094,1000086
2025-08-06 14:15:00+00:00,315.3500061035156,315.489990234375,313.95001220703125,314.8599853515625,1004385
2025-08-06 14:20:00+00:00,314.7250061035156,315.9800109863281,314.44000244140625,315.3280944824219,971855
2025-08-06 14:25:00+00:00,314.86090087890625,315.2200012207031,314.2300109863281,314.75,764003
2025-08-06 14:30:00+00:00,316.819091796875,317.2650146484375,314.5700988769531,314.8900146484375,1694727
2025-08-06 14:35:00+00:00,317.17999267578125,317.7200012207031,316.54998779296875,316.7950134277344,1566582
2025-08-06 14:40:00+00:00,317.45001220703125,317.70001220703125,316.67999267578125,317.17999267578125,1089485
2025-08-06 14:45:00+00:00,317.80780029296875,318.3999938964844,317.010009765625,317.4599914550781,1562384
2025-08-06 14:50:00+00:00,317.0400085449219,317.8999938964844,316.2701110839844,317.8599853515625,1076629
2025-08-06 14:55:00+00:00,316.8999938964844,317.38690185546875,316.5,317.0199890136719,719699
2025-08-06 15:00:00+00:00,317.25,317.6099853515625,316.5299987792969,316.8999938964844,779935
2025-08-06 15:05:00+00:00,318.3840026855469,318.6000061035156,316.88128662109375,317.260009765625,1014523
2025-08-06 15:10:00+00:00,318.93499755859375,318.9649963378906,317.6499938964844,318.3599853515625,1036529
2025-08-06 15:15:00+00:00,318.5150146484375,319.5,318.32379150390625,318.93499755859375,1299461
2025-08-06 15:20:00+00:00,318.5899963378906,318.760009765625,317.8388977050781,318.5199890136719,699926
2025-08-06 15:25:00+00:00,318.4949951171875,319.25,318.3399963378906,318.5899963378906,925980
2025-08-06 15:30:00+00:00,318.7059020996094,318.8399963378906,318.0799865722656,318.489990234375,682132
2025-08-06 15:35:00+00:00,318.7099914550781,319.2300109863281,318.1099853515625,318.7300109863281,817128
2025-08-06 15:40:00+00:00,318.772705078125,319.19000244140625,318.1700134277344,318.75,1669316
2025-08-06 15:45:00+00:00,317.989990234375,318.81500244140625,317.8301086425781,318.7900085449219,691359
2025-08-06 15:50:00+00:00,319.0199890136719,319.17999267578125,317.70001220703125,318.0299987792969,1002532
2025-08-06 15:55:00+00:00,318.7727966308594,319.55999755859375,318.760009765625,319.04998779296875,865760
2025-08-06 16:00:00+00:00,318.5150146484375,318.89990234375,318.2099914550781,318.80499267578125,659328
2025-08-06 16:05:00+00:00,318.07000732421875,318.7900085449219,317.9100036621094,318.5,509503
2025-08-06 16:10:00+00:00,317.3399963378906,318.139892578125,317.051513671875,318.07501220703125,745387
2025-08-06 16:15:00+00:00,318.3500061035156,318.489990234375,317.1199951171875,317.3500061035156,714233
2025-08-06 16:20:00+00:00,317.8301086425781,318.4700012207031,317.6000061035156,318.2900085449219,601675
2025-08-06 16:25:00+00:00,317.2049865722656,317.88531494140625,316.70001220703125,317.8399963378906,798293
2025-08-06 16:30:00+00:00,317.193115234375,317.6700134277344,316.8450012207031,317.2049865722656,552077
2025-08-06 16:35:00+00:00,317.2427062988281,317.75,316.7799987792969,317.1600036621094,490070
2025-08-06 16:40:00+00:00,317.06988525390625,317.8800048828125,317.0,317.2401123046875,536274
2025-08-06 16:45:00+00:00,317.6619873046875,317.7300109863281,316.9079895019531,317.0199890136719,503420
2025-08-06 16:50:00+00:00,317.96240234375,318.0899963378906,317.49249267578125,317.6300048828125,512660
2025-08-06 16:55:00+00:00,317.2001037597656,317.9599914550781,317.1400146484375,317.9599914550781,480986
2025-08-06 17:00:00+00:00,317.07501220703125,317.6299133300781,316.94000244140625,317.20001220703125,451200
2025-08-06 17:05:00+00:00,317.04998779296875,317.1099853515625,316.2099914550781,317.05999755859375,710648
2025-08-06 17:10:00+00:00,317.3500061035156,317.4200134277344,316.7799987792969,317.05999755859375,547692
2025-08-06 17:15:00+00:00,317.70001220703125,317.95001220703125,317.3299865722656,317.3450012207031,502887
2025-08-06 17:20:00+00:00,318.5997009277344,318.6700134277344,317.4800109863281,317.68499755859375,573880
2025-08-06 17:25:00+00:00,318.53350830078125,318.7099914550781,318.1000061035156,318.6300048828125,539398
2025-08-06 17:30:00+00:00,318.2149963378906,318.6799011230469,317.8599853515625,318.54998779296875,513371
2025-08-06 17:35:00+00:00,319.04010009765625,319.2699890136719,318.2001037597656,318.239990234375,694003
2025-08-06 17:40:00+00:00,319.2449951171875,319.4800109863281,318.8699951171875,319.05999755859375,820251
2025-08-06 17:45:00+00:00,318.97198486328125,319.75,318.6000061035156,319.239990234375,797966
2025-08-06 17:50:00+00:00,318.3800048828125,318.97088623046875,318.1099853515625,318.9700012207031,539919
2025-08-06 17:55:00+00:00,318.739990234375,318.8800048828125,318.1199951171875,318.3599853515625,431610
2025-08-06 18:00:00+00:00,318.79168701171875,319.1300048828125,318.5799865722656,318.7250061035156,570264
2025-08-06 18:05:00+00:00,319.20001220703125,319.30999755859375,318.5299987792969,318.79998779296875,583522
2025-08-06 18:10:00+00:00,319.16448974609375,319.239990234375,318.6099853515625,319.21990966796875,481535
2025-08-06 18:15:00+00:00,318.7774963378906,319.67999267578125,318.6400146484375,319.1700134277344,628852
2025-08-06 18:20:00+00:00,318.92498779296875,319.14990234375,318.385009765625,318.7799987792969,478807
2025-08-06 18:25:00+00:00,319.5899963378906,319.64990234375,318.8699951171875,318.95001220703125,630502
2025-08-06 18:30:00+00:00,319.4659118652344,319.75,319.1080017089844,319.5799865722656,649513
2025-08-06 18:35:00+00:00,319.43499755859375,319.54998779296875,319.17999267578125,319.33599853515625,490552
2025-08-06 18:40:00+00:00,319.42498779296875,319.45001220703125,318.8399963378906,319.44000244140625,554725
2025-08-06 18:45:00+00:00,319.48150634765625,319.6199951171875,319.1700134277344,319.42999267578125,529613
2025-08-06 18:50:00+00:00,319.7099914550781,319.989990234375,319.3699951171875,319.489990234375,840316
2025-08-06 18:55:00+00:00,319.590087890625,319.79998779296875,319.19000244140625,319.6600036621094,652415
2025-08-06 19:00:00+00:00,319.19500732421875,319.6700134277344,319.0,319.5899963378906,579434
2025-08-06 19:05:00+00:00,319.1180114746094,319.5899963378906,318.8861083984375,319.21990966796875,809630
2025-08-06 19:10:00+00:00,319.2244873046875,319.4700012207031,318.96759033203125,319.125,423870
2025-08-06 19:15:00+00:00,320.2915954589844,320.4700012207031,319.1400146484375,319.2300109863281,1140992
2025-08-06 19:20:00+00:00,320.2500915527344,320.4599914550781,319.82000732421875,320.2850036621094,862319
2025-08-06 19:25:00+00:00,319.2951965332031,320.30999755859375,319.16009521484375,320.2699890136719,783944
2025-08-06 19:30:00+00:00,319.1050109863281,319.2699890136719,318.6600036621094,319.2699890136719,852525
2025-08-06 19:35:00+00:00,319.0899963378906,319.30999755859375,318.57000732421875,319.0799865722656,739997
2025-08-06 19:40:00+00:00,318.989990234375,319.32000732421875,318.739990234375,319.1199035644531,640376
2025-08-06 19:45:00+00:00,318.8064880371094,319.010009765625,318.4200134277344,318.9844970703125,731569
2025-08-06 19:50:00+00:00,319.53839111328125,319.5663146972656,318.6099853515625,318.7799987792969,888127
2025-08-06 19:55:00+00:00,319.9599914550781,320.135009765625,319.3299865722656,319.92999267578125,2451069
