Datetime,aapl,aapl,aapl,aapl,aapl
2025-08-05 15:05:00+00:00,205.02000427246094,205.16360473632812,204.58999633789062,204.58999633789062,780096
2025-08-05 15:10:00+00:00,205.2996063232422,205.33999633789062,204.5,205.0251007080078,620833
2025-08-05 15:15:00+00:00,204.43089294433594,205.33859252929688,204.4300994873047,205.2899932861328,558410
2025-08-05 15:20:00+00:00,204.58999633789062,204.65040588378906,204.38999938964844,204.42999267578125,409779
2025-08-05 15:25:00+00:00,204.6300048828125,204.72520446777344,204.52000427246094,204.61000061035156,316237
2025-08-05 15:30:00+00:00,204.55999755859375,204.69000244140625,204.47999572753906,204.6199951171875,320960
2025-08-05 15:35:00+00:00,204.14500427246094,204.57000732421875,203.99000549316406,204.57000732421875,570259
2025-08-05 15:40:00+00:00,204.0500030517578,204.16000366210938,203.95030212402344,204.1300048828125,409661
2025-08-05 15:45:00+00:00,203.8000030517578,204.1501007080078,203.7899932861328,204.0399932861328,317075
2025-08-05 15:50:00+00:00,203.875,203.9499969482422,203.6779022216797,203.80999755859375,355789
2025-08-05 15:55:00+00:00,203.92010498046875,204.0399932861328,203.80499267578125,203.86000061035156,259807
2025-08-05 16:00:00+00:00,203.8699951171875,203.93190002441406,203.52999877929688,203.91000366210938,319160
2025-08-05 16:05:00+00:00,203.47500610351562,203.86000061035156,203.46009826660156,203.84500122070312,302729
2025-08-05 16:10:00+00:00,203.5399932861328,203.6407012939453,203.44000244140625,203.48500061035156,247119
